latitude,longitude,path,row,scan,track,acq_date,acq_time,satellite,confidence,daynight
34.817227,-78.170514,015,036,3664,3073,2023-10-10,1547,L8,H,D
34.817235,-78.170841,015,036,3663,3073,2023-10-10,1547,L8,H,D
34.817243,-78.171169,015,036,3662,3073,2023-10-10,1547,L8,H,D
34.81725,-78.171497,015,036,3661,3073,2023-10-10,1547,L8,H,D
34.817498,-78.170505,015,036,3664,3072,2023-10-10,1547,L8,H,D
34.817505,-78.170832,015,036,3663,3072,2023-10-10,1547,L8,H,D
34.817513,-78.17116,015,036,3662,3072,2023-10-10,1547,L8,H,D
34.81752,-78.171488,015,036,3661,3072,2023-10-10,1547,L8,H,D
34.817528,-78.171815,015,036,3660,3072,2023-10-10,1547,L8,L,D
34.81776,-78.170168,015,036,3665,3071,2023-10-10,1547,L8,H,D
34.817768,-78.170495,015,036,3664,3071,2023-10-10,1547,L8,H,D
34.817775,-78.170823,015,036,3663,3071,2023-10-10,1547,L8,H,D
34.817783,-78.171151,015,036,3662,3071,2023-10-10,1547,L8,H,D
34.817791,-78.171478,015,036,3661,3071,2023-10-10,1547,L8,H,D
34.81803,-78.170158,015,036,3665,3070,2023-10-10,1547,L8,H,D
34.818038,-78.170486,015,036,3664,3070,2023-10-10,1547,L8,H,D
34.818046,-78.170814,015,036,3663,3070,2023-10-10,1547,L8,H,D
34.822124,-78.427439,015,036,2880,3076,2023-10-10,1547,L8,H,D
34.822373,-78.426448,015,036,2883,3075,2023-10-10,1547,L8,H,D
34.822387,-78.427103,015,036,2881,3075,2023-10-10,1547,L8,H,D
34.822394,-78.427431,015,036,2880,3075,2023-10-10,1547,L8,H,D
34.822643,-78.426439,015,036,2883,3074,2023-10-10,1547,L8,H,D
34.82265,-78.426767,015,036,2882,3074,2023-10-10,1547,L8,H,D
34.822657,-78.427095,015,036,2881,3074,2023-10-10,1547,L8,H,D
34.822664,-78.427423,015,036,2880,3074,2023-10-10,1547,L8,H,D
34.822671,-78.42775,015,036,2879,3074,2023-10-10,1547,L8,H,D
34.822914,-78.426431,015,036,2883,3073,2023-10-10,1547,L8,L,D
34.822921,-78.426759,015,036,2882,3073,2023-10-10,1547,L8,H,D
34.822928,-78.427087,015,036,2881,3073,2023-10-10,1547,L8,H,D
34.822935,-78.427414,015,036,2880,3073,2023-10-10,1547,L8,H,D
34.822941,-78.427742,015,036,2879,3073,2023-10-10,1547,L8,H,D
34.822948,-78.42807,015,036,2878,3073,2023-10-10,1547,L8,H,D
34.823191,-78.42675,015,036,2882,3072,2023-10-10,1547,L8,H,D
34.823198,-78.427078,015,036,2881,3072,2023-10-10,1547,L8,H,D
34.823205,-78.427406,015,036,2880,3072,2023-10-10,1547,L8,H,D
34.823212,-78.427734,015,036,2879,3072,2023-10-10,1547,L8,H,D
34.823468,-78.42707,015,036,2881,3071,2023-10-10,1547,L8,H,D
34.823475,-78.427397,015,036,2880,3071,2023-10-10,1547,L8,H,D
34.823718,-78.426078,015,036,2884,3070,2023-10-10,1547,L8,L,D
34.823974,-78.425414,015,036,2886,3069,2023-10-10,1547,L8,H,D
34.823981,-78.425742,015,036,2885,3069,2023-10-10,1547,L8,H,D
34.823988,-78.42607,015,036,2884,3069,2023-10-10,1547,L8,L,D
34.824237,-78.425078,015,036,2887,3068,2023-10-10,1547,L8,H,D
34.824244,-78.425406,015,036,2886,3068,2023-10-10,1547,L8,H,D
34.85368,-78.010171,015,036,4149,2924,2023-10-10,1547,L8,H,D
34.854228,-78.010479,015,036,4148,2922,2023-10-10,1547,L8,H,D
34.854728,-78.008821,015,036,4153,2920,2023-10-10,1547,L8,H,D
34.855277,-78.009129,015,036,4152,2918,2023-10-10,1547,L8,H,D
34.855555,-78.009447,015,036,4151,2917,2023-10-10,1547,L8,H,D
34.855825,-78.009437,015,036,4151,2916,2023-10-10,1547,L8,H,D
34.859256,-77.673414,015,036,5175,2871,2023-10-10,1547,L8,H,D
34.863363,-78.578725,015,036,2415,2935,2023-10-10,1547,L8,M,D
34.863634,-78.578717,015,036,2415,2934,2023-10-10,1547,L8,M,D
34.866437,-78.02316,015,036,4108,2878,2023-10-10,1547,L8,H,D
34.866699,-78.022822,015,036,4109,2877,2023-10-10,1547,L8,H,D
34.866715,-78.023478,015,036,4107,2877,2023-10-10,1547,L8,H,D
34.866723,-78.023806,015,036,4106,2877,2023-10-10,1547,L8,H,D
34.866961,-78.022485,015,036,4110,2876,2023-10-10,1547,L8,H,D
34.866986,-78.023468,015,036,4107,2876,2023-10-10,1547,L8,H,D
34.867002,-78.024124,015,036,4105,2876,2023-10-10,1547,L8,H,D
34.867272,-78.024114,015,036,4105,2875,2023-10-10,1547,L8,H,D
34.867534,-78.023776,015,036,4106,2874,2023-10-10,1547,L8,H,D
34.86755,-78.024432,015,036,4104,2874,2023-10-10,1547,L8,H,D
34.86782,-78.024422,015,036,4104,2873,2023-10-10,1547,L8,H,D
34.87345,-77.967786,015,036,4276,2847,2023-10-10,1547,L8,H,D
34.873458,-77.968114,015,036,4275,2847,2023-10-10,1547,L8,M,D
34.87372,-77.967776,015,036,4276,2846,2023-10-10,1547,L8,H,D
34.901482,-78.007781,015,036,4151,2747,2023-10-10,1547,L8,H,D
34.90149,-78.008109,015,036,4150,2747,2023-10-10,1547,L8,H,D
34.901736,-78.007116,015,036,4153,2746,2023-10-10,1547,L8,H,D
34.901744,-78.007444,015,036,4152,2746,2023-10-10,1547,L8,H,D
34.901752,-78.007772,015,036,4151,2746,2023-10-10,1547,L8,H,D
34.902014,-78.007434,015,036,4152,2745,2023-10-10,1547,L8,H,D
34.90203,-78.00809,015,036,4150,2745,2023-10-10,1547,L8,H,D
34.902292,-78.007752,015,036,4151,2744,2023-10-10,1547,L8,H,D
34.902562,-78.007742,015,036,4151,2743,2023-10-10,1547,L8,H,D
34.902833,-78.007732,015,036,4151,2742,2023-10-10,1547,L8,H,D
34.902841,-78.00806,015,036,4150,2742,2023-10-10,1547,L8,H,D
34.903111,-78.008051,015,036,4150,2741,2023-10-10,1547,L8,H,D
34.903244,-77.937479,015,036,4365,2734,2023-10-10,1547,L8,H,D
34.903389,-78.008369,015,036,4149,2740,2023-10-10,1547,L8,H,D
34.90349,-77.936486,015,036,4368,2733,2023-10-10,1547,L8,H,D
34.942432,-77.729485,015,036,4994,2569,2023-10-10,1547,L8,H,D
34.942702,-77.729474,015,036,4994,2568,2023-10-10,1547,L8,H,D
34.95857,-77.736397,015,036,4971,2510,2023-10-10,1547,L8,M,D
34.958579,-77.736725,015,036,4970,2510,2023-10-10,1547,L8,H,D
34.958588,-77.737053,015,036,4969,2510,2023-10-10,1547,L8,H,D
34.958596,-77.737381,015,036,4968,2510,2023-10-10,1547,L8,H,D
34.958858,-77.737042,015,036,4969,2509,2023-10-10,1547,L8,M,D
34.958867,-77.73737,015,036,4968,2509,2023-10-10,1547,L8,M,D
34.958875,-77.737698,015,036,4967,2509,2023-10-10,1547,L8,H,D
34.959119,-77.736703,015,036,4970,2508,2023-10-10,1547,L8,M,D
34.959145,-77.737688,015,036,4967,2508,2023-10-10,1547,L8,H,D
35.006093,-77.877782,015,036,4535,2348,2023-10-10,1547,L8,H,D
35.00611,-77.878439,015,036,4533,2348,2023-10-10,1547,L8,H,D
35.006363,-77.877772,015,036,4535,2347,2023-10-10,1547,L8,H,D
35.006372,-77.8781,015,036,4534,2347,2023-10-10,1547,L8,H,D
35.00638,-77.878429,015,036,4533,2347,2023-10-10,1547,L8,H,D
35.006625,-77.877433,015,036,4536,2346,2023-10-10,1547,L8,H,D
35.006633,-77.877762,015,036,4535,2346,2023-10-10,1547,L8,H,D
35.006642,-77.87809,015,036,4534,2346,2023-10-10,1547,L8,H,D
35.015944,-78.011174,015,036,4128,2324,2023-10-10,1547,L8,H,D
35.016198,-78.010507,015,036,4130,2323,2023-10-10,1547,L8,H,D
35.016206,-78.010836,015,036,4129,2323,2023-10-10,1547,L8,H,D
35.016214,-78.011164,015,036,4128,2323,2023-10-10,1547,L8,H,D
35.016492,-78.011483,015,036,4127,2322,2023-10-10,1547,L8,H,D
35.0165,-78.011811,015,036,4126,2322,2023-10-10,1547,L8,H,D
35.016754,-78.011144,015,036,4128,2321,2023-10-10,1547,L8,H,D
35.016762,-78.011473,015,036,4127,2321,2023-10-10,1547,L8,H,D
35.01677,-78.011801,015,036,4126,2321,2023-10-10,1547,L8,H,D
35.017016,-78.010806,015,036,4129,2320,2023-10-10,1547,L8,H,D
35.017032,-78.011463,015,036,4127,2320,2023-10-10,1547,L8,H,D
35.01704,-78.011791,015,036,4126,2320,2023-10-10,1547,L8,H,D
35.017294,-78.011125,015,036,4128,2319,2023-10-10,1547,L8,H,D
35.017302,-78.011453,015,036,4127,2319,2023-10-10,1547,L8,L,D
35.030995,-78.04054,015,036,4037,2271,2023-10-10,1547,L8,H,D
35.031003,-78.040869,015,036,4036,2271,2023-10-10,1547,L8,H,D
35.031011,-78.041197,015,036,4035,2271,2023-10-10,1547,L8,H,D
35.031265,-78.04053,015,036,4037,2270,2023-10-10,1547,L8,H,D
35.031273,-78.040859,015,036,4036,2270,2023-10-10,1547,L8,H,D
35.031535,-78.040521,015,036,4037,2269,2023-10-10,1547,L8,H,D
35.031813,-78.040839,015,036,4036,2268,2023-10-10,1547,L8,H,D
35.055916,-77.457659,015,036,5807,2121,2023-10-10,1547,L8,L,D
35.063817,-77.183768,015,036,6639,2061,2023-10-10,1547,L8,L,D
35.063942,-77.18389,015,035,5489,7630,2023-10-10,1547,L8,L,D
35.064346,-77.183415,015,036,6640,2059,2023-10-10,1547,L8,H,D
35.064357,-77.183743,015,036,6639,2059,2023-10-10,1547,L8,H,D
35.064488,-77.183576,015,035,5490,7628,2023-10-10,1547,L8,H,D
35.064616,-77.183402,015,036,6640,2058,2023-10-10,1547,L8,H,D
35.065504,-77.187222,015,035,5479,7624,2023-10-10,1547,L8,L,D
35.06554,-77.186976,015,036,6629,2055,2023-10-10,1547,L8,L,D
35.06555,-77.187304,015,036,6628,2055,2023-10-10,1547,L8,L,D
35.082709,-77.923873,015,036,4386,2069,2023-10-10,1547,L8,H,D
35.082979,-77.923863,015,036,4386,2068,2023-10-10,1547,L8,H,D
35.083249,-77.923853,015,036,4386,2067,2023-10-10,1547,L8,M,D
35.085745,-78.252719,015,036,3386,2087,2023-10-10,1547,L8,H,D
35.086292,-78.253029,015,036,3385,2085,2023-10-10,1547,L8,H,D
35.094341,-77.358636,015,036,6103,1968,2023-10-10,1547,L8,M,D
35.094351,-77.358964,015,036,6102,1968,2023-10-10,1547,L8,H,D
35.094458,-77.35943,015,035,4958,7505,2023-10-10,1547,L8,H,D
35.094464,-77.359102,015,035,4959,7505,2023-10-10,1547,L8,H,D
35.094471,-77.358773,015,035,4960,7505,2023-10-10,1547,L8,H,D
35.094611,-77.358624,015,036,6103,1967,2023-10-10,1547,L8,H,D
35.094621,-77.358952,015,036,6102,1967,2023-10-10,1547,L8,H,D
35.094631,-77.359281,015,036,6101,1967,2023-10-10,1547,L8,H,D
35.094641,-77.359609,015,036,6100,1967,2023-10-10,1547,L8,H,D
35.094651,-77.359938,015,036,6099,1967,2023-10-10,1547,L8,H,D
35.094661,-77.360266,015,036,6098,1967,2023-10-10,1547,L8,M,D
35.094715,-77.360096,015,035,4956,7504,2023-10-10,1547,L8,H,D
35.094722,-77.359767,015,035,4957,7504,2023-10-10,1547,L8,H,D
35.094728,-77.359438,015,035,4958,7504,2023-10-10,1547,L8,H,D
35.094735,-77.359109,015,035,4959,7504,2023-10-10,1547,L8,H,D
35.094741,-77.358781,015,035,4960,7504,2023-10-10,1547,L8,H,D
35.094881,-77.358612,015,036,6103,1966,2023-10-10,1547,L8,H,D
35.094891,-77.35894,015,036,6102,1966,2023-10-10,1547,L8,H,D
35.094901,-77.359269,015,036,6101,1966,2023-10-10,1547,L8,H,D
35.094911,-77.359597,015,036,6100,1966,2023-10-10,1547,L8,H,D
35.094921,-77.359926,015,036,6099,1966,2023-10-10,1547,L8,H,D
35.094992,-77.359775,015,035,4957,7503,2023-10-10,1547,L8,H,D
35.094998,-77.359446,015,035,4958,7503,2023-10-10,1547,L8,H,D
35.095005,-77.359117,015,035,4959,7503,2023-10-10,1547,L8,H,D
35.095011,-77.358788,015,035,4960,7503,2023-10-10,1547,L8,H,D
35.095151,-77.3586,015,036,6103,1965,2023-10-10,1547,L8,M,D
35.095161,-77.358928,015,036,6102,1965,2023-10-10,1547,L8,H,D
35.140932,-78.766753,015,036,1819,1922,2023-10-10,1547,L8,M,D
35.151598,-78.393728,015,036,2951,1855,2023-10-10,1547,L8,L,D
35.153859,-78.868811,015,036,1508,1881,2023-10-10,1547,L8,L,D
35.153865,-78.86914,015,036,1507,1881,2023-10-10,1547,L8,L,D
35.168173,-77.758985,015,036,4877,1737,2023-10-10,1547,L8,H,D
35.168223,-77.759056,015,035,3751,7201,2023-10-10,1547,L8,H,D
35.168443,-77.758974,015,036,4877,1736,2023-10-10,1547,L8,H,D
35.168493,-77.759065,015,035,3751,7200,2023-10-10,1547,L8,H,D
35.1685,-77.758736,015,035,3752,7200,2023-10-10,1547,L8,H,D
35.169821,-78.749495,015,036,1869,1814,2023-10-10,1547,L8,H,D
35.170091,-78.749488,015,036,1869,1813,2023-10-10,1547,L8,H,D
35.178846,-77.814416,015,035,3584,7157,2023-10-10,1547,L8,L,D
35.232132,-78.829518,015,036,1621,1589,2023-10-10,1547,L8,L,D
35.270874,-78.563356,015,036,2425,1427,2023-10-10,1547,L8,M,D
35.270881,-78.563686,015,036,2424,1427,2023-10-10,1547,L8,H,D
35.356028,-77.727067,015,036,4951,1039,2023-10-10,1547,L8,H,D
35.356069,-77.727147,015,035,3867,6509,2023-10-10,1547,L8,H,D
35.374728,-78.471751,015,036,2693,1036,2023-10-10,1547,L8,L,D
35.446153,-78.269423,015,035,2235,6126,2023-10-10,1547,L8,H,D
35.44631,-78.26959,015,036,3298,755,2023-10-10,1547,L8,H,D
35.446423,-78.269434,015,035,2235,6125,2023-10-10,1547,L8,H,D
35.458496,-78.772477,015,035,714,6026,2023-10-10,1547,L8,H,D
35.458537,-78.772549,015,036,1775,748,2023-10-10,1547,L8,H,D
35.524964,-78.709515,015,036,1960,498,2023-10-10,1547,L8,M,D
35.52497,-78.709846,015,036,1959,498,2023-10-10,1547,L8,M,D
35.525026,-78.710453,015,035,911,5787,2023-10-10,1547,L8,M,D
35.525046,-78.709792,015,035,913,5787,2023-10-10,1547,L8,H,D
35.525057,-78.709462,015,035,914,5787,2023-10-10,1547,L8,M,D
35.525234,-78.709507,015,036,1960,497,2023-10-10,1547,L8,M,D
35.526757,-78.277984,015,035,2219,5827,2023-10-10,1547,L8,H,D
35.526766,-78.277654,015,035,2220,5827,2023-10-10,1547,L8,H,D
35.526804,-78.277779,015,036,3265,458,2023-10-10,1547,L8,H,D
35.526811,-78.27811,015,036,3264,458,2023-10-10,1547,L8,H,D
35.527027,-78.277995,015,035,2219,5826,2023-10-10,1547,L8,H,D
35.527036,-78.277665,015,035,2220,5826,2023-10-10,1547,L8,H,D
35.527045,-78.277334,015,035,2221,5826,2023-10-10,1547,L8,H,D
35.527067,-78.27744,015,036,3266,457,2023-10-10,1547,L8,H,D
35.527074,-78.27777,015,036,3265,457,2023-10-10,1547,L8,H,D
35.527081,-78.278101,015,036,3264,457,2023-10-10,1547,L8,H,D
35.527315,-78.277345,015,035,2221,5825,2023-10-10,1547,L8,H,D
35.527329,-78.2771,015,036,3267,456,2023-10-10,1547,L8,H,D
35.527337,-78.27743,015,036,3266,456,2023-10-10,1547,L8,H,D
35.528233,-78.457292,015,035,1677,5803,2023-10-10,1547,L8,L,D
35.528285,-78.457016,015,036,2723,467,2023-10-10,1547,L8,L,D
35.528292,-78.457347,015,036,2722,467,2023-10-10,1547,L8,H,D
35.528299,-78.457677,015,036,2721,467,2023-10-10,1547,L8,L,D
35.528493,-78.457634,015,035,1676,5802,2023-10-10,1547,L8,H,D
35.528503,-78.457303,015,035,1677,5802,2023-10-10,1547,L8,H,D
35.528562,-78.457338,015,036,2722,466,2023-10-10,1547,L8,H,D
35.545577,-77.958193,015,035,3188,5788,2023-10-10,1547,L8,L,D
35.637606,-77.700913,015,035,3975,5470,2023-10-10,1547,L8,M,D
35.774539,-77.767254,015,035,3789,4958,2023-10-10,1547,L8,L,D
35.999816,-77.332874,015,035,5118,4159,2023-10-10,1547,L8,H,D
35.999822,-77.332542,015,035,5119,4159,2023-10-10,1547,L8,H,D
36.000099,-77.332217,015,035,5120,4158,2023-10-10,1547,L8,H,D
36.063973,-78.605791,015,035,1301,3805,2023-10-10,1547,L8,L,D
36.091376,-76.928439,015,035,6340,3847,2023-10-10,1547,L8,H,D
36.195944,-78.102565,015,035,2828,3369,2023-10-10,1547,L8,H,D
36.206825,-77.600913,015,035,4333,3373,2023-10-10,1547,L8,H,D
36.225276,-77.707643,015,035,4015,3296,2023-10-10,1547,L8,L,D
36.225283,-77.707309,015,035,4016,3296,2023-10-10,1547,L8,H,D
36.225553,-77.707318,015,035,4016,3295,2023-10-10,1547,L8,H,D
36.35478,-76.806542,015,035,6724,2880,2023-10-10,1547,L8,M,D
36.35505,-76.806548,015,035,6724,2879,2023-10-10,1547,L8,M,D
36.35532,-76.806555,015,035,6724,2878,2023-10-10,1547,L8,M,D
36.355861,-76.806567,015,035,6724,2876,2023-10-10,1547,L8,M,D
36.355866,-76.806233,015,035,6725,2876,2023-10-10,1547,L8,H,D
36.355871,-76.805899,015,035,6726,2876,2023-10-10,1547,L8,M,D
36.364517,-77.778318,015,035,3818,2775,2023-10-10,1547,L8,H,D
36.519658,-77.791897,015,035,3794,2200,2023-10-10,1547,L8,H,D
36.520723,-77.792606,015,035,3792,2196,2023-10-10,1547,L8,M,D
36.520731,-77.792271,015,035,3793,2196,2023-10-10,1547,L8,H,D
36.520993,-77.792615,015,035,3792,2195,2023-10-10,1547,L8,H,D
36.521001,-77.792281,015,035,3793,2195,2023-10-10,1547,L8,H,D
36.521264,-77.792625,015,035,3792,2194,2023-10-10,1547,L8,H,D
36.521271,-77.79229,015,035,3793,2194,2023-10-10,1547,L8,H,D
36.570912,-78.018305,015,035,3124,1990,2023-10-10,1547,L8,M,D
36.570929,-78.017636,015,035,3126,1990,2023-10-10,1547,L8,L,D
36.571182,-78.018316,015,035,3124,1989,2023-10-10,1547,L8,H,D
36.571191,-78.017981,015,035,3125,1989,2023-10-10,1547,L8,H,D
36.571199,-78.017646,015,035,3126,1989,2023-10-10,1547,L8,H,D
36.571207,-78.017311,015,035,3127,1989,2023-10-10,1547,L8,H,D
36.571216,-78.016977,015,035,3128,1989,2023-10-10,1547,L8,M,D
36.571233,-78.016307,015,035,3130,1989,2023-10-10,1547,L8,H,D
36.571241,-78.015972,015,035,3131,1989,2023-10-10,1547,L8,H,D
36.571461,-78.017992,015,035,3125,1988,2023-10-10,1547,L8,H,D
36.571469,-78.017657,015,035,3126,1988,2023-10-10,1547,L8,H,D
36.571478,-78.017322,015,035,3127,1988,2023-10-10,1547,L8,H,D
36.571486,-78.016987,015,035,3128,1988,2023-10-10,1547,L8,H,D
36.571495,-78.016652,015,035,3129,1988,2023-10-10,1547,L8,H,D
36.571503,-78.016318,015,035,3130,1988,2023-10-10,1547,L8,H,D
36.571511,-78.015983,015,035,3131,1988,2023-10-10,1547,L8,H,D
36.57152,-78.015648,015,035,3132,1988,2023-10-10,1547,L8,H,D
36.571528,-78.015313,015,035,3133,1988,2023-10-10,1547,L8,M,D
36.571537,-78.014978,015,035,3134,1988,2023-10-10,1547,L8,L,D
36.571731,-78.018002,015,035,3125,1987,2023-10-10,1547,L8,H,D
36.571739,-78.017667,015,035,3126,1987,2023-10-10,1547,L8,H,D
36.571748,-78.017333,015,035,3127,1987,2023-10-10,1547,L8,H,D
36.571756,-78.016998,015,035,3128,1987,2023-10-10,1547,L8,H,D
36.571765,-78.016663,015,035,3129,1987,2023-10-10,1547,L8,H,D
36.571773,-78.016328,015,035,3130,1987,2023-10-10,1547,L8,H,D
36.571782,-78.015993,015,035,3131,1987,2023-10-10,1547,L8,H,D
36.57179,-78.015658,015,035,3132,1987,2023-10-10,1547,L8,H,D
36.571799,-78.015324,015,035,3133,1987,2023-10-10,1547,L8,H,D
36.571807,-78.014989,015,035,3134,1987,2023-10-10,1547,L8,H,D
36.571815,-78.014654,015,035,3135,1987,2023-10-10,1547,L8,H,D
36.571824,-78.014319,015,035,3136,1987,2023-10-10,1547,L8,H,D
36.571832,-78.013984,015,035,3137,1987,2023-10-10,1547,L8,M,D
36.572001,-78.018013,015,035,3125,1986,2023-10-10,1547,L8,H,D
36.572009,-78.017678,015,035,3126,1986,2023-10-10,1547,L8,H,D
36.572018,-78.017343,015,035,3127,1986,2023-10-10,1547,L8,H,D
36.572026,-78.017008,015,035,3128,1986,2023-10-10,1547,L8,H,D
36.572035,-78.016673,015,035,3129,1986,2023-10-10,1547,L8,H,D
36.572043,-78.016339,015,035,3130,1986,2023-10-10,1547,L8,H,D
36.572052,-78.016004,015,035,3131,1986,2023-10-10,1547,L8,H,D
36.57206,-78.015669,015,035,3132,1986,2023-10-10,1547,L8,H,D
36.572069,-78.015334,015,035,3133,1986,2023-10-10,1547,L8,H,D
36.572077,-78.014999,015,035,3134,1986,2023-10-10,1547,L8,H,D
36.572086,-78.014664,015,035,3135,1986,2023-10-10,1547,L8,H,D
36.572094,-78.01433,015,035,3136,1986,2023-10-10,1547,L8,H,D
36.572271,-78.018023,015,035,3125,1985,2023-10-10,1547,L8,L,D
36.572279,-78.017688,015,035,3126,1985,2023-10-10,1547,L8,H,D
36.572288,-78.017354,015,035,3127,1985,2023-10-10,1547,L8,H,D
36.572296,-78.017019,015,035,3128,1985,2023-10-10,1547,L8,H,D
36.572305,-78.016684,015,035,3129,1985,2023-10-10,1547,L8,H,D
36.572313,-78.016349,015,035,3130,1985,2023-10-10,1547,L8,H,D
36.572322,-78.016014,015,035,3131,1985,2023-10-10,1547,L8,H,D
36.57233,-78.015679,015,035,3132,1985,2023-10-10,1547,L8,H,D
36.572339,-78.015345,015,035,3133,1985,2023-10-10,1547,L8,H,D
36.572347,-78.01501,015,035,3134,1985,2023-10-10,1547,L8,H,D
36.572356,-78.014675,015,035,3135,1985,2023-10-10,1547,L8,H,D
36.572364,-78.01434,015,035,3136,1985,2023-10-10,1547,L8,H,D
36.57239,-78.013336,015,035,3139,1985,2023-10-10,1547,L8,L,D
36.572398,-78.013001,015,035,3140,1985,2023-10-10,1547,L8,H,D
36.572406,-78.012666,015,035,3141,1985,2023-10-10,1547,L8,H,D
36.572549,-78.017699,015,035,3126,1984,2023-10-10,1547,L8,H,D
36.572558,-78.017364,015,035,3127,1984,2023-10-10,1547,L8,H,D
36.572566,-78.017029,015,035,3128,1984,2023-10-10,1547,L8,H,D
36.572575,-78.016694,015,035,3129,1984,2023-10-10,1547,L8,H,D
36.572583,-78.01636,015,035,3130,1984,2023-10-10,1547,L8,H,D
36.572592,-78.016025,015,035,3131,1984,2023-10-10,1547,L8,H,D
36.5726,-78.01569,015,035,3132,1984,2023-10-10,1547,L8,H,D
36.572609,-78.015355,015,035,3133,1984,2023-10-10,1547,L8,L,D
36.572617,-78.01502,015,035,3134,1984,2023-10-10,1547,L8,L,D
36.572626,-78.014685,015,035,3135,1984,2023-10-10,1547,L8,L,D
36.572643,-78.014016,015,035,3137,1984,2023-10-10,1547,L8,L,D
36.572651,-78.013681,015,035,3138,1984,2023-10-10,1547,L8,H,D
36.57266,-78.013346,015,035,3139,1984,2023-10-10,1547,L8,H,D
36.572668,-78.013011,015,035,3140,1984,2023-10-10,1547,L8,H,D
36.572677,-78.012676,015,035,3141,1984,2023-10-10,1547,L8,H,D
36.572819,-78.017709,015,035,3126,1983,2023-10-10,1547,L8,L,D
36.572828,-78.017375,015,035,3127,1983,2023-10-10,1547,L8,H,D
36.572836,-78.01704,015,035,3128,1983,2023-10-10,1547,L8,H,D
36.572845,-78.016705,015,035,3129,1983,2023-10-10,1547,L8,H,D
36.572853,-78.01637,015,035,3130,1983,2023-10-10,1547,L8,H,D
36.572862,-78.016035,015,035,3131,1983,2023-10-10,1547,L8,H,D
36.57287,-78.0157,015,035,3132,1983,2023-10-10,1547,L8,H,D
36.572879,-78.015366,015,035,3133,1983,2023-10-10,1547,L8,L,D
36.572887,-78.015031,015,035,3134,1983,2023-10-10,1547,L8,L,D
36.572896,-78.014696,015,035,3135,1983,2023-10-10,1547,L8,L,D
36.572904,-78.014361,015,035,3136,1983,2023-10-10,1547,L8,L,D
36.572921,-78.013691,015,035,3138,1983,2023-10-10,1547,L8,L,D
36.57293,-78.013357,015,035,3139,1983,2023-10-10,1547,L8,H,D
36.572938,-78.013022,015,035,3140,1983,2023-10-10,1547,L8,H,D
36.573098,-78.017385,015,035,3127,1982,2023-10-10,1547,L8,H,D
36.573107,-78.01705,015,035,3128,1982,2023-10-10,1547,L8,H,D
36.573115,-78.016715,015,035,3129,1982,2023-10-10,1547,L8,H,D
36.573123,-78.016381,015,035,3130,1982,2023-10-10,1547,L8,H,D
36.573132,-78.016046,015,035,3131,1982,2023-10-10,1547,L8,H,D
36.57314,-78.015711,015,035,3132,1982,2023-10-10,1547,L8,H,D
36.573149,-78.015376,015,035,3133,1982,2023-10-10,1547,L8,L,D
36.573157,-78.015041,015,035,3134,1982,2023-10-10,1547,L8,L,D
36.573166,-78.014706,015,035,3135,1982,2023-10-10,1547,L8,L,D
36.573174,-78.014372,015,035,3136,1982,2023-10-10,1547,L8,L,D
36.573385,-78.016726,015,035,3129,1981,2023-10-10,1547,L8,H,D
36.573394,-78.016391,015,035,3130,1981,2023-10-10,1547,L8,H,D
36.573402,-78.016056,015,035,3131,1981,2023-10-10,1547,L8,H,D
36.573411,-78.015721,015,035,3132,1981,2023-10-10,1547,L8,H,D
36.573419,-78.015387,015,035,3133,1981,2023-10-10,1547,L8,H,D
36.573427,-78.015052,015,035,3134,1981,2023-10-10,1547,L8,L,D
36.573436,-78.014717,015,035,3135,1981,2023-10-10,1547,L8,L,D
36.573444,-78.014382,015,035,3136,1981,2023-10-10,1547,L8,L,D
36.573672,-78.016067,015,035,3131,1980,2023-10-10,1547,L8,H,D
36.573681,-78.015732,015,035,3132,1980,2023-10-10,1547,L8,H,D
36.573689,-78.015397,015,035,3133,1980,2023-10-10,1547,L8,H,D
36.768466,-76.519752,015,034,6206,6625,2023-10-10,1547,L8,H,D
36.774848,-76.441555,015,034,6439,6605,2023-10-10,1547,L8,M,D
36.775119,-76.44156,015,034,6439,6604,2023-10-10,1547,L8,H,D
36.844109,-78.012201,015,034,1774,6240,2023-10-10,1547,L8,L,D
36.844109,-78.012201,015,035,3174,980,2023-10-10,1547,L8,L,D
36.944897,-76.592986,015,034,5999,5969,2023-10-10,1547,L8,L,D
36.945167,-76.592992,015,034,5999,5968,2023-10-10,1547,L8,H,D
36.953081,-78.391703,015,034,660,5799,2023-10-10,1547,L8,H,D
36.953081,-78.391703,015,035,2060,539,2023-10-10,1547,L8,H,D
36.987738,-77.136217,015,034,4390,5779,2023-10-10,1547,L8,H,D
37.045793,-76.780625,015,034,5449,5586,2023-10-10,1547,L8,H,D
37.045798,-76.780288,015,034,5450,5586,2023-10-10,1547,L8,H,D
37.046064,-76.780631,015,034,5449,5585,2023-10-10,1547,L8,H,D
37.046069,-76.780294,015,034,5450,5585,2023-10-10,1547,L8,H,D
37.046334,-76.780638,015,034,5449,5584,2023-10-10,1547,L8,M,D
37.046339,-76.7803,015,034,5450,5584,2023-10-10,1547,L8,H,D
37.065335,-77.180904,015,034,4264,5489,2023-10-10,1547,L8,H,D
37.065605,-77.180911,015,034,4264,5488,2023-10-10,1547,L8,H,D
37.183214,-77.44414,015,034,3495,5034,2023-10-10,1547,L8,M,D
