country_id,latitude,longitude,path,row,scan,track,acq_date,acq_time,satellite,confidence,daynight
USA,38.468611,-78.367058,016,033,4024,5454,2023-11-02,1552,L8,H,D
USA,38.468618,-78.367402,016,033,4023,5454,2023-11-02,1552,L8,L,D
USA,38.46878,-78.362582,016,033,4037,5453,2023-11-02,1552,L8,H,D
USA,38.468788,-78.362926,016,033,4036,5453,2023-11-02,1552,L8,H,D
USA,38.468796,-78.363269,016,033,4035,5453,2023-11-02,1552,L8,H,D
USA,38.468803,-78.363613,016,033,4034,5453,2023-11-02,1552,L8,H,D
USA,38.468811,-78.363956,016,033,4033,5453,2023-11-02,1552,L8,L,D
USA,38.468819,-78.3643,016,033,4032,5453,2023-11-02,1552,L8,L,D
USA,38.468827,-78.364643,016,033,4031,5453,2023-11-02,1552,L8,H,D
USA,38.46885,-78.365674,016,033,4028,5453,2023-11-02,1552,L8,L,D
USA,38.468888,-78.367392,016,033,4023,5453,2023-11-02,1552,L8,H,D
USA,38.469042,-78.362229,016,033,4038,5452,2023-11-02,1552,L8,H,D
USA,38.46905,-78.362572,016,033,4037,5452,2023-11-02,1552,L8,H,D
USA,38.469058,-78.362916,016,033,4036,5452,2023-11-02,1552,L8,H,D
USA,38.469312,-78.362219,016,033,4038,5451,2023-11-02,1552,L8,H,D
USA,38.46932,-78.362563,016,033,4037,5451,2023-11-02,1552,L8,H,D
USA,38.469328,-78.362906,016,033,4036,5451,2023-11-02,1552,L8,L,D
USA,38.469459,-78.368746,016,033,4019,5451,2023-11-02,1552,L8,H,D
USA,38.469583,-78.362209,016,033,4038,5450,2023-11-02,1552,L8,H,D
USA,38.469729,-78.368736,016,033,4019,5450,2023-11-02,1552,L8,H,D
USA,38.469737,-78.36908,016,033,4018,5450,2023-11-02,1552,L8,L,D
USA,38.469853,-78.362199,016,033,4038,5449,2023-11-02,1552,L8,H,D
USA,38.47,-78.368727,016,033,4019,5449,2023-11-02,1552,L8,L,D
USA,38.470007,-78.36907,016,033,4018,5449,2023-11-02,1552,L8,L,D
USA,38.470123,-78.36219,016,033,4038,5448,2023-11-02,1552,L8,L,D
USA,38.470498,-78.342922,016,033,4094,5445,2023-11-02,1552,L8,H,D
USA,38.470729,-78.341194,016,033,4099,5444,2023-11-02,1552,L8,L,D
USA,38.470745,-78.341881,016,033,4097,5444,2023-11-02,1552,L8,L,D
USA,38.470752,-78.342225,016,033,4096,5444,2023-11-02,1552,L8,H,D
USA,38.47076,-78.342568,016,033,4095,5444,2023-11-02,1552,L8,H,D
USA,38.470768,-78.342912,016,033,4094,5444,2023-11-02,1552,L8,H,D
USA,38.470776,-78.343255,016,033,4093,5444,2023-11-02,1552,L8,L,D
USA,38.470917,-78.361473,016,033,4040,5445,2023-11-02,1552,L8,L,D
USA,38.470925,-78.361816,016,033,4039,5445,2023-11-02,1552,L8,L,D
USA,38.471022,-78.342215,016,033,4096,5443,2023-11-02,1552,L8,H,D
USA,38.47103,-78.342558,016,033,4095,5443,2023-11-02,1552,L8,L,D
USA,38.471188,-78.361463,016,033,4040,5444,2023-11-02,1552,L8,H,D
USA,38.471458,-78.361453,016,033,4040,5443,2023-11-02,1552,L8,L,D
USA,38.471809,-78.341155,016,033,4099,5440,2023-11-02,1552,L8,L,D
USA,38.471903,-78.345277,016,033,4087,5440,2023-11-02,1552,L8,H,D
USA,38.471911,-78.345621,016,033,4086,5440,2023-11-02,1552,L8,H,D
USA,38.471918,-78.345964,016,033,4085,5440,2023-11-02,1552,L8,H,D
USA,38.47199,-78.36109,016,033,4041,5441,2023-11-02,1552,L8,L,D
USA,38.472181,-78.345611,016,033,4086,5439,2023-11-02,1552,L8,L,D
USA,38.472188,-78.345954,016,033,4085,5439,2023-11-02,1552,L8,L,D
USA,38.472744,-78.346622,016,033,4083,5437,2023-11-02,1552,L8,H,D
USA,38.472752,-78.346965,016,033,4082,5437,2023-11-02,1552,L8,L,D
USA,38.473014,-78.346612,016,033,4083,5436,2023-11-02,1552,L8,H,D
USA,38.47439,-78.359627,016,033,4045,5432,2023-11-02,1552,L8,L,D
USA,38.474714,-78.362022,016,033,4038,5431,2023-11-02,1552,L8,L,D
